i_max, j_max, k_max
6000, 6000, 300

Extrema { x_min: -24.87702, x_max: 24.877022, y_min: -4.944555, y_max: 4.944555, z_min: -2.9968526, z_max: 3.9958036 }

ExtremaIJK { x_min: IJK { i: 2936, j: 3006, k: 150 }, x_max: IJK { i: 3060, j: 3001, k: 151 }, y_min: IJK { i: 2955, j: 2985, k: 147 }, y_max: IJK { i: 2943, j: 3015, k: 141 }, z_min: IJK { i: 2953, j: 2995, k: 141 }, z_max: IJK { i: 3014, j: 3001, k: 162 } }

Stacking pos:
[-144, -143, -142, -141, -140, -139, -138, -137, -136, -135, -134, -133, -132, -131, -130, -129, -128, -127, -126, -125, -124, -123, -122, -121, -120, -119, -118, -117, -116, -115, -114, -113, -112, -111, -110, -109, -108, -107, -106, -105, -104, -103, -102, -101, -100, -99, -98, -97, -96, -95, -94, -93, -92, -91, -90, -89, -88, -87, -86, -85, -84, -83, -82, -81, -80, -79, -78, -77, -76, -75, -74, -73, -72, -71, -70, -69, -68, -67, -66, -65, -64, -63, -62, -61, -60, -59, -58, -57, -56, -55, -54, -53, -52, -51, -50, -49, -48, -47, -46, -45, -44, -43, -42, -41, -40, -39, -38, -37, -36, -35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1, 0, 1, 2, 3, 2, 1, 0, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147]

Stacking shift_j:
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

Bulk atoms:
a, b, c, d, surface
-31, 10, -5, 1, 0
-30, 10, -5, 1, 0
-29, 10, -5, 1, 0
-28, 10, -5, 1, 0
-27, 10, -5, 1, 0
-26, 10, -5, 1, 0
-25, 10, -5, 1, 0
-24, 10, -5, 1, 0
-23, 10, -5, 1, 0
-22, 10, -5, 1, 0
-21, 10, -5, 1, 0
-20, 10, -5, 1, 0
-19, 10, -5, 1, 0
-18, 10, -5, 1, 0
-17, 10, -5, 1, 0
-16, 10, -5, 1, 1
11, 10, -5, 1, 1
12, 10, -5, 1, 0
13, 10, -5, 1, 0
14, 10, -5, 1, 0
15, 10, -5, 1, 0
16, 10, -5, 1, 0
17, 10, -5, 1, 0
18, 10, -5, 1, 1
19, 10, -5, 1, 1
20, 10, -5, 1, 0
21, 10, -5, 1, 0
22, 10, -5, 1, 0
23, 10, -5, 1, 0
24, 10, -5, 1, 0
25, 10, -5, 1, 0
26, 10, -5, 1, 0
27, 10, -5, 1, 0
28, 10, -5, 1, 0
29, 10, -5, 1, 0
30, 10, -5, 1, 0
31, 10, -5, 1, 0
32, 10, -5, 1, 0
33, 10, -5, 1, 0
34, 10, -5, 1, 0
35, 10, -5, 1, 0
36, 10, -5, 1, 0
37, 10, -5, 1, 0
38, 10, -5, 1, 0
39, 10, -5, 1, 0
40, 10, -5, 1, 0
41, 10, -5, 1, 0
42, 10, -5, 1, 0
43, 10, -5, 1, 0
44, 10, -5, 1, 0
45, 10, -5, 1, 0
46, 10, -5, 1, 0
47, 10, -5, 1, 0
48, 10, -5, 1, 0
49, 10, -5, 1, 0
50, 10, -5, 1, 0
51, 10, -5, 1, 0
52, 10, -5, 1, 0
53, 10, -5, 1, 0
54, 10, -5, 1, 0
55, 10, -5, 1, 0
56, 10, -5, 1, 0
57, 10, -5, 1, 0
58, 10, -5, 1, 1
-63, 11, -5, 1, 1
-62, 11, -5, 1, 0
-61, 11, -5, 1, 0
-60, 11, -5, 1, 0
-59, 11, -5, 1, 0
-58, 11, -5, 1, 0
-57, 11, -5, 1, 0
-56, 11, -5, 1, 0
-55, 11, -5, 1, 0
-54, 11, -5, 1, 0
-53, 11, -5, 1, 0
-52, 11, -5, 1, 0
-51, 11, -5, 1, 0
-50, 11, -5, 1, 0
-49, 11, -5, 1, 0
-48, 11, -5, 1, 0
-47, 11, -5, 1, 0
-46, 11, -5, 1, 0
-45, 11, -5, 1, 0
-44, 11, -5, 1, 0
-43, 11, -5, 1, 0
-42, 11, -5, 1, 0
-41, 11, -5, 1, 0
-40, 11, -5, 1, 0
-39, 11, -5, 1, 0
-38, 11, -5, 1, 0
-37, 11, -5, 1, 0
-36, 11, -5, 1, 0
-35, 11, -5, 1, 0
-34, 11, -5, 1, 0
-33, 11, -5, 1, 0
-32, 11, -5, 1, 0
-31, 11, -5, 1, 0
-30, 11, -5, 1, 0
-29, 11, -5, 1, 0
-28, 11, -5, 1, 0
-27, 11, -5, 1, 0
-26, 11, -5, 1, 0
-25, 11, -5, 1, 0
-24, 11, -5, 1, 0
-23, 11, -5, 1, 0
-22, 11, -5, 1, 0
-21, 11, -5, 1, 0
-20, 11, -5, 1, 0
-19, 11, -5, 1, 0
-18, 11, -5, 1, 0
-17, 11, -5, 1, 0
-16, 11, -5, 1, 1
11, 11, -5, 1, 1
12, 11, -5, 1, 0
13, 11, -5, 1, 0
14, 11, -5, 1, 0
15, 11, -5, 1, 0
16, 11, -5, 1, 0
17, 11, -5, 1, 1
19, 11, -5, 1, 1
20, 11, -5, 1, 0
21, 11, -5, 1, 0
22, 11, -5, 1, 0
23, 11, -5, 1, 0
24, 11, -5, 1, 0
25, 11, -5, 1, 0
26, 11, -5, 1, 0
27, 11, -5, 1, 0
28, 11, -5, 1, 0
29, 11, -5, 1, 0
30, 11, -5, 1, 0
31, 11, -5, 1, 0
32, 11, -5, 1, 0
33, 11, -5, 1, 0
34, 11, -5, 1, 0
35, 11, -5, 1, 0
36, 11, -5, 1, 0
37, 11, -5, 1, 0
38, 11, -5, 1, 0
39, 11, -5, 1, 0
40, 11, -5, 1, 0
41, 11, -5, 1, 0
42, 11, -5, 1, 0
43, 11, -5, 1, 0
44, 11, -5, 1, 0
45, 11, -5, 1, 0
46, 11, -5, 1, 0
47, 11, -5, 1, 0
48, 11, -5, 1, 0
49, 11, -5, 1, 0
50, 11, -5, 1, 0
51, 11, -5, 1, 0
52, 11, -5, 1, 0
53, 11, -5, 1, 0
54, 11, -5, 1, 0
55, 11, -5, 1, 0
56, 11, -5, 1, 1
57, 11, -5, 1, 1
-63, 12, -5, 1, 1
-62, 12, -5, 1, 0
-61, 12, -5, 1, 0
-60, 12, -5, 1, 0
-59, 12, -5, 1, 0
-58, 12, -5, 1, 0
-57, 12, -5, 1, 0
-56, 12, -5, 1, 0
-55, 12, -5, 1, 0
-54, 12, -5, 1, 0
-53, 12, -5, 1, 0
-52, 12, -5, 1, 0
-51, 12, -5, 1, 0
-50, 12, -5, 1, 0
-49, 12, -5, 1, 0
-48, 12, -5, 1, 0
-47, 12, -5, 1, 0
-46, 12, -5, 1, 0
-45, 12, -5, 1, 0
-44, 12, -5, 1, 0
-43, 12, -5, 1, 0
-42, 12, -5, 1, 0
-41, 12, -5, 1, 0
-40, 12, -5, 1, 0
-39, 12, -5, 1, 0
-38, 12, -5, 1, 0
-37, 12, -5, 1, 0
-36, 12, -5, 1, 0
-35, 12, -5, 1, 0
-34, 12, -5, 1, 0
-33, 12, -5, 1, 0
-32, 12, -5, 1, 0
-31, 12, -5, 1, 0
-30, 12, -5, 1, 0
-29, 12, -5, 1, 0
-28, 12, -5, 1, 0
-27, 12, -5, 1, 0
-26, 12, -5, 1, 0
-25, 12, -5, 1, 0
-24, 12, -5, 1, 0
-23, 12, -5, 1, 0
-22, 12, -5, 1, 0
-21, 12, -5, 1, 0
-20, 12, -5, 1, 0
-19, 12, -5, 1, 0
-18, 12, -5, 1, 1
-17, 12, -5, 1, 1
11, 12, -5, 1, 1
12, 12, -5, 1, 0
13, 12, -5, 1, 0
14, 12, -5, 1, 0
15, 12, -5, 1, 0
16, 12, -5, 1, 0
17, 12, -5, 1, 1
18, 12, -5, 1, 1
19, 12, -5, 1, 0
20, 12, -5, 1, 0
21, 12, -5, 1, 0
22, 12, -5, 1, 0
23, 12, -5, 1, 0
24, 12, -5, 1, 0
25, 12, -5, 1, 0
26, 12, -5, 1, 0
27, 12, -5, 1, 0
28, 12, -5, 1, 0
29, 12, -5, 1, 0
30, 12, -5, 1, 0
31, 12, -5, 1, 0
32, 12, -5, 1, 0
33, 12, -5, 1, 0
34, 12, -5, 1, 0
35, 12, -5, 1, 0
36, 12, -5, 1, 0
37, 12, -5, 1, 0
38, 12, -5, 1, 0
39, 12, -5, 1, 0
40, 12, -5, 1, 0
41, 12, -5, 1, 0
42, 12, -5, 1, 0
43, 12, -5, 1, 0
44, 12, -5, 1, 0
45, 12, -5, 1, 0
46, 12, -5, 1, 0
47, 12, -5, 1, 0
48, 12, -5, 1, 0
49, 12, -5, 1, 0
50, 12, -5, 1, 0
51, 12, -5, 1, 0
52, 12, -5, 1, 0
53, 12, -5, 1, 0
54, 12, -5, 1, 0
55, 12, -5, 1, 1
-63, 13, -5, 1, 1
-62, 13, -5, 1, 1
-61, 13, -5, 1, 0
-60, 13, -5, 1, 0
-59, 13, -5, 1, 0
-58, 13, -5, 1, 0
-57, 13, -5, 1, 0
-56, 13, -5, 1, 0
-55, 13, -5, 1, 0
-54, 13, -5, 1, 0
-53, 13, -5, 1, 0
-52, 13, -5, 1, 0
-51, 13, -5, 1, 0
-50, 13, -5, 1, 0
-49, 13, -5, 1, 0
-48, 13, -5, 1, 0
-47, 13, -5, 1, 0
-46, 13, -5, 1, 0
-45, 13, -5, 1, 0
-44, 13, -5, 1, 0
-43, 13, -5, 1, 0
-42, 13, -5, 1, 0
-41, 13, -5, 1, 0
-40, 13, -5, 1, 0
-39, 13, -5, 1, 0
-38, 13, -5, 1, 0
-37, 13, -5, 1, 0
-36, 13, -5, 1, 0
-35, 13, -5, 1, 0
-34, 13, -5, 1, 0
-33, 13, -5, 1, 0
-32, 13, -5, 1, 0
-31, 13, -5, 1, 0
-30, 13, -5, 1, 0
-29, 13, -5, 1, 0
-28, 13, -5, 1, 0
-27, 13, -5, 1, 0
-26, 13, -5, 1, 0
-25, 13, -5, 1, 0
-24, 13, -5, 1, 0
-23, 13, -5, 1, 0
-22, 13, -5, 1, 0
-21, 13, -5, 1, 0
-20, 13, -5, 1, 0
-19, 13, -5, 1, 1
11, 13, -5, 1, 1
12, 13, -5, 1, 1
13, 13, -5, 1, 0
14, 13, -5, 1, 0
15, 13, -5, 1, 0
16, 13, -5, 1, 1
18, 13, -5, 1, 1
19, 13, -5, 1, 0
20, 13, -5, 1, 0
21, 13, -5, 1, 0
22, 13, -5, 1, 0
23, 13, -5, 1, 0
24, 13, -5, 1, 0
25, 13, -5, 1, 0
26, 13, -5, 1, 0
27, 13, -5, 1, 0
28, 13, -5, 1, 0
29, 13, -5, 1, 0
30, 13, -5, 1, 0
31, 13, -5, 1, 0
32, 13, -5, 1, 0
33, 13, -5, 1, 0
34, 13, -5, 1, 0
35, 13, -5, 1, 0
36, 13, -5, 1, 0
37, 13, -5, 1, 0
38, 13, -5, 1, 0
39, 13, -5, 1, 0
40, 13, -5, 1, 0
41, 13, -5, 1, 0
42, 13, -5, 1, 0
43, 13, -5, 1, 0
44, 13, -5, 1, 0
45, 13, -5, 1, 0
46, 13, -5, 1, 0
47, 13, -5, 1, 0
48, 13, -5, 1, 0
49, 13, -5, 1, 0
50, 13, -5, 1, 0
51, 13, -5, 1, 0
52, 13, -5, 1, 0
53, 13, -5, 1, 0
54, 13, -5, 1, 1
-62, 14, -5, 1, 1
-61, 14, -5, 1, 0
-60, 14, -5, 1, 0
-59, 14, -5, 1, 0
-58, 14, -5, 1, 0
-57, 14, -5, 1, 0
-56, 14, -5, 1, 0
-55, 14, -5, 1, 0
-54, 14, -5, 1, 0
-53, 14, -5, 1, 0
-52, 14, -5, 1, 0
-51, 14, -5, 1, 0
-50, 14, -5, 1, 0
-49, 14, -5, 1, 0
-48, 14, -5, 1, 0
-47, 14, -5, 1, 0
-46, 14, -5, 1, 0
-45, 14, -5, 1, 0
-44, 14, -5, 1, 0
-43, 14, -5, 1, 0
-42, 14, -5, 1, 0
-41, 14, -5, 1, 0
-40, 14, -5, 1, 0
-39, 14, -5, 1, 0
-38, 14, -5, 1, 0
-37, 14, -5, 1, 0
-36, 14, -5, 1, 0
-35, 14, -5, 1, 0
-34, 14, -5, 1, 0
-33, 14, -5, 1, 0
-32, 14, -5, 1, 0
-31, 14, -5, 1, 0
-30, 14, -5, 1, 0
-29, 14, -5, 1, 0
-28, 14, -5, 1, 0
-27, 14, -5, 1, 0
-26, 14, -5, 1, 0
-25, 14, -5, 1, 0
-24, 14, -5, 1, 0
-23, 14, -5, 1, 0
-22, 14, -5, 1, 0
-21, 14, -5, 1, 1
-20, 14, -5, 1, 1
12, 14, -5, 1, 1
13, 14, -5, 1, 1
14, 14, -5, 1, 0
15, 14, -5, 1, 0
16, 14, -5, 1, 1
17, 14, -5, 1, 1
18, 14, -5, 1, 0
19, 14, -5, 1, 0
20, 14, -5, 1, 0
21, 14, -5, 1, 0
22, 14, -5, 1, 0
23, 14, -5, 1, 0
24, 14, -5, 1, 0
25, 14, -5, 1, 0
26, 14, -5, 1, 0
27, 14, -5, 1, 0
28, 14, -5, 1, 0
29, 14, -5, 1, 0
30, 14, -5, 1, 0
31, 14, -5, 1, 0
32, 14, -5, 1, 0
33, 14, -5, 1, 0
34, 14, -5, 1, 0
35, 14, -5, 1, 0
36, 14, -5, 1, 0
37, 14, -5, 1, 0
38, 14, -5, 1, 0
39, 14, -5, 1, 0
40, 14, -5, 1, 0
41, 14, -5, 1, 0
42, 14, -5, 1, 0
43, 14, -5, 1, 0
44, 14, -5, 1, 0
45, 14, -5, 1, 0
46, 14, -5, 1, 0
47, 14, -5, 1, 0
48, 14, -5, 1, 0
49, 14, -5, 1, 0
50, 14, -5, 1, 0
51, 14, -5, 1, 0
52, 14, -5, 1, 1
53, 14, -5, 1, 1
-62, 15, -5, 1, 1
-61, 15, -5, 1, 1
-60, 15, -5, 1, 1
-59, 15, -5, 1, 1
-58, 15, -5, 1, 1
-57, 15, -5, 1, 1
-56, 15, -5, 1, 1
-55, 15, -5, 1, 1
-54, 15, -5, 1, 1
-53, 15, -5, 1, 1
-52, 15, -5, 1, 1
-51, 15, -5, 1, 1
-50, 15, -5, 1, 1
-49, 15, -5, 1, 1
-48, 15, -5, 1, 1
-47, 15, -5, 1, 1
-46, 15, -5, 1, 1
-45, 15, -5, 1, 1
-44, 15, -5, 1, 1
-43, 15, -5, 1, 1
-42, 15, -5, 1, 1
-41, 15, -5, 1, 1
-40, 15, -5, 1, 1
-39, 15, -5, 1, 1
-38, 15, -5, 1, 1
-37, 15, -5, 1, 1
-36, 15, -5, 1, 1
-35, 15, -5, 1, 1
-34, 15, -5, 1, 1
-33, 15, -5, 1, 1
-32, 15, -5, 1, 1
-31, 15, -5, 1, 1
-30, 15, -5, 1, 1
-29, 15, -5, 1, 1
-28, 15, -5, 1, 1
-27, 15, -5, 1, 1
-26, 15, -5, 1, 1
-25, 15, -5, 1, 1
-24, 15, -5, 1, 1
-23, 15, -5, 1, 1
-22, 15, -5, 1, 1
13, 15, -5, 1, 1
14, 15, -5, 1, 1
15, 15, -5, 1, 1
17, 15, -5, 1, 1
18, 15, -5, 1, 1
19, 15, -5, 1, 1
20, 15, -5, 1, 1
21, 15, -5, 1, 1
22, 15, -5, 1, 1
23, 15, -5, 1, 1
24, 15, -5, 1, 1
25, 15, -5, 1, 1
26, 15, -5, 1, 1
27, 15, -5, 1, 1
28, 15, -5, 1, 1
29, 15, -5, 1, 1
30, 15, -5, 1, 1
31, 15, -5, 1, 1
32, 15, -5, 1, 1
33, 15, -5, 1, 1
34, 15, -5, 1, 1
35, 15, -5, 1, 1
36, 15, -5, 1, 1
37, 15, -5, 1, 1
38, 15, -5, 1, 1
39, 15, -5, 1, 1
40, 15, -5, 1, 1
41, 15, -5, 1, 1
42, 15, -5, 1, 1
43, 15, -5, 1, 1
44, 15, -5, 1, 1
45, 15, -5, 1, 1
46, 15, -5, 1, 1
47, 15, -5, 1, 1
48, 15, -5, 1, 1
49, 15, -5, 1, 1
50, 15, -5, 1, 1
51, 15, -5, 1, 1
-49, -12, -4, 1, 1
-48, -12, -4, 1, 1
-47, -12, -4, 1, 1
-46, -12, -4, 1, 1
-45, -12, -4, 1, 1
-44, -12, -4, 1, 1
-43, -12, -4, 1, 1
-42, -12, -4, 1, 1
-41, -12, -4, 1, 1
-40, -12, -4, 1, 1
-39, -12, -4, 1, 1
-38, -12, -4, 1, 1
-37, -12, -4, 1, 1
-36, -12, -4, 1, 1
-35, -12, -4, 1, 1
-34, -12, -4, 1, 1
-33, -12, -4, 1, 1
-32, -12, -4, 1, 1
-31, -12, -4, 1, 1
-30, -12, -4, 1, 1
-29, -12, -4, 1, 1
-28, -12, -4, 1, 1
-27, -12, -4, 1, 1
-26, -12, -4, 1, 1
-25, -12, -4, 1, 1
-24, -12, -4, 1, 1
-23, -12, -4, 1, 1
-22, -12, -4, 1, 1
-21, -12, -4, 1, 1
-20, -12, -4, 1, 1
-19, -12, -4, 1, 1
-18, -12, -4, 1, 1
-17, -12, -4, 1, 1
-16, -12, -4, 1, 1
-15, -12, -4, 1, 1
-14, -12, -4, 1, 1
-13, -12, -4, 1, 1
-12, -12, -4, 1, 1
-11, -12, -4, 1, 1
-10, -12, -4, 1, 1
-9, -12, -4, 1, 1
26, -12, -4, 1, 1
27, -12, -4, 1, 1
28, -12, -4, 1, 1
29, -12, -4, 1, 1
30, -12, -4, 1, 1
31, -12, -4, 1, 1
32, -12, -4, 1, 1
33, -12, -4, 1, 1
34, -12, -4, 1, 1
35, -12, -4, 1, 1
36, -12, -4, 1, 1
37, -12, -4, 1, 1
38, -12, -4, 1, 1
39, -12, -4, 1, 1
40, -12, -4, 1, 1
41, -12, -4, 1, 1
42, -12, -4, 1, 1
43, -12, -4, 1, 1
44, -12, -4, 1, 1
45, -12, -4, 1, 1
46, -12, -4, 1, 1
47, -12, -4, 1, 1
48, -12, -4, 1, 1
49, -12, -4, 1, 1
50, -12, -4, 1, 1
51, -12, -4, 1, 1
52, -12, -4, 1, 1
53, -12, -4, 1, 1
54, -12, -4, 1, 1
55, -12, -4, 1, 1
56, -12, -4, 1, 1
57, -12, -4, 1, 1
58, -12, -4, 1, 1
59, -12, -4, 1, 1
60, -12, -4, 1, 1
61, -12, -4, 1, 1
62, -12, -4, 1, 1
63, -12, -4, 1, 1
64, -12, -4, 1, 1
-50, -11, -4, 1, 1
-49, -11, -4, 1, 0
-48, -11, -4, 1, 0
-47, -11, -4, 1, 0
-46, -11, -4, 1, 0
-45, -11, -4, 1, 0
-44, -11, -4, 1, 0
-43, -11, -4, 1, 0
-42, -11, -4, 1, 0
-41, -11, -4, 1, 0
-40, -11, -4, 1, 0
-39, -11, -4, 1, 0
-38, -11, -4, 1, 0
-37, -11, -4, 1, 0
-36, -11, -4, 1, 0
-35, -11, -4, 1, 0
-34, -11, -4, 1, 0
-33, -11, -4, 1, 0
-32, -11, -4, 1, 0
-31, -11, -4, 1, 0
-30, -11, -4, 1, 0
-29, -11, -4, 1, 0
-28, -11, -4, 1, 0
-27, -11, -4, 1, 0
-26, -11, -4, 1, 0
-25, -11, -4, 1, 0
-24, -11, -4, 1, 0
-23, -11, -4, 1, 0
-22, -11, -4, 1, 0
-21, -11, -4, 1, 0
-20, -11, -4, 1, 0
-19, -11, -4, 1, 0
-18, -11, -4, 1, 0
-17, -11, -4, 1, 0
-16, -11, -4, 1, 0
-15, -11, -4, 1, 0
-14, -11, -4, 1, 0
-13, -11, -4, 1, 0
-12, -11, -4, 1, 0
-11, -11, -4, 1, 0
-10, -11, -4, 1, 0
-9, -11, -4, 1, 1
-8, -11, -4, 1, 1
24, -11, -4, 1, 1
25, -11, -4, 1, 1
26, -11, -4, 1, 0
27, -11, -4, 1, 0
28, -11, -4, 1, 1
29, -11, -4, 1, 1
30, -11, -4, 1, 0
31, -11, -4, 1, 0
32, -11, -4, 1, 0
33, -11, -4, 1, 0
34, -11, -4, 1, 0
35, -11, -4, 1, 0
36, -11, -4, 1, 0
37, -11, -4, 1, 0
38, -11, -4, 1, 0
39, -11, -4, 1, 0
40, -11, -4, 1, 0
41, -11, -4, 1, 0
42, -11, -4, 1, 0
43, -11, -4, 1, 0
44, -11, -4, 1, 0
45, -11, -4, 1, 0
46, -11, -4, 1, 0
47, -11, -4, 1, 0
48, -11, -4, 1, 0
49, -11, -4, 1, 0
50, -11, -4, 1, 0
51, -11, -4, 1, 0
52, -11, -4, 1, 0
53, -11, -4, 1, 0
54, -11, -4, 1, 0
55, -11, -4, 1, 0
56, -11, -4, 1, 0
57, -11, -4, 1, 0
58, -11, -4, 1, 0
59, -11, -4, 1, 0
60, -11, -4, 1, 0
61, -11, -4, 1, 0
62, -11, -4, 1, 0
63, -11, -4, 1, 0
64, -11, -4, 1, 1
65, -11, -4, 1, 1
-52, -10, -4, 1, 1
-51, -10, -4, 1, 1
-50, -10, -4, 1, 0
-49, -10, -4, 1, 0
-48, -10, -4, 1, 0
-47, -10, -4, 1, 0
-46, -10, -4, 1, 0
-45, -10, -4, 1, 0
-44, -10, -4, 1, 0
-43, -10, -4, 1, 0
-42, -10, -4, 1, 0
-41, -10, -4, 1, 0
-40, -10, -4, 1, 0
-39, -10, -4, 1, 0
-38, -10, -4, 1, 0
-37, -10, -4, 1, 0
-36, -10, -4, 1, 0
-35, -10, -4, 1, 0
-34, -10, -4, 1, 0
-33, -10, -4, 1, 0
-32, -10, -4, 1, 0
-31, -10, -4, 1, 0
-30, -10, -4, 1, 0
-29, -10, -4, 1, 0
-28, -10, -4, 1, 0
-27, -10, -4, 1, 0
-26, -10, -4, 1, 0
-25, -10, -4, 1, 0
-24, -10, -4, 1, 0
-23, -10, -4, 1, 0
-22, -10, -4, 1, 0
-21, -10, -4, 1, 0
-20, -10, -4, 1, 0
-19, -10, -4, 1, 0
-18, -10, -4, 1, 0
-17, -10, -4, 1, 0
-16, -10, -4, 1, 0
-15, -10, -4, 1, 0
-14, -10, -4, 1, 0
-13, -10, -4, 1, 0
-12, -10, -4, 1, 0
-11, -10, -4, 1, 0
-10, -10, -4, 1, 0
-9, -10, -4, 1, 0
-8, -10, -4, 1, 1
22, -10, -4, 1, 1
23, -10, -4, 1, 1
24, -10, -4, 1, 0
25, -10, -4, 1, 0
26, -10, -4, 1, 0
27, -10, -4, 1, 0
28, -10, -4, 1, 1
29, -10, -4, 1, 0
30, -10, -4, 1, 0
31, -10, -4, 1, 0
32, -10, -4, 1, 0
33, -10, -4, 1, 0
34, -10, -4, 1, 0
35, -10, -4, 1, 0
36, -10, -4, 1, 0
37, -10, -4, 1, 0
38, -10, -4, 1, 0
39, -10, -4, 1, 0
40, -10, -4, 1, 0
41, -10, -4, 1, 0
42, -10, -4, 1, 0
43, -10, -4, 1, 0
44, -10, -4, 1, 0
45, -10, -4, 1, 0
46, -10, -4, 1, 0
47, -10, -4, 1, 0
48, -10, -4, 1, 0
49, -10, -4, 1, 0
50, -10, -4, 1, 0
51, -10, -4, 1, 0
52, -10, -4, 1, 0
53, -10, -4, 1, 0
54, -10, -4, 1, 0
55, -10, -4, 1, 0
56, -10, -4, 1, 0
57, -10, -4, 1, 0
58, -10, -4, 1, 0
59, -10, -4, 1, 0
60, -10, -4, 1, 0
61, -10, -4, 1, 0
62, -10, -4, 1, 0
63, -10, -4, 1, 0
64, -10, -4, 1, 0
65, -10, -4, 1, 1
-53, -9, -4, 1, 1
-52, -9, -4, 1, 0
-51, -9, -4, 1, 0
-50, -9, -4, 1, 0
-49, -9, -4, 1, 0
-48, -9, -4, 1, 0
-47, -9, -4, 1, 0
-46, -9, -4, 1, 0
-45, -9, -4, 1, 0
-44, -9, -4, 1, 0
-43, -9, -4, 1, 0
-42, -9, -4, 1, 0
-41, -9, -4, 1, 0
-40, -9, -4, 1, 0
-39, -9, -4, 1, 0
-38, -9, -4, 1, 0
-37, -9, -4, 1, 0
-36, -9, -4, 1, 0
-35, -9, -4, 1, 0
-34, -9, -4, 1, 0
-33, -9, -4, 1, 0
-32, -9, -4, 1, 0
-31, -9, -4, 1, 0
-30, -9, -4, 1, 0
-29, -9, -4, 1, 0
-28, -9, -4, 1, 0
-27, -9, -4, 1, 0
-26, -9, -4, 1, 0
-25, -9, -4, 1, 0
-24, -9, -4, 1, 0
-23, -9, -4, 1, 0
-22, -9, -4, 1, 0
-21, -9, -4, 1, 0
-20, -9, -4, 1, 0
-19, -9, -4, 1, 0
-18, -9, -4, 1, 0
-17, -9, -4, 1, 0
-16, -9, -4, 1, 0
-15, -9, -4, 1, 0
-14, -9, -4, 1, 0
-13, -9, -4, 1, 0
-12, -9, -4, 1, 0
-11, -9, -4, 1, 0
-10, -9, -4, 1, 0
-9, -9, -4, 1, 0
-8, -9, -4, 1, 1
-7, -9, -4, 1, 1
21, -9, -4, 1, 1
22, -9, -4, 1, 0
23, -9, -4, 1, 0
24, -9, -4, 1, 0
25, -9, -4, 1, 0
26, -9, -4, 1, 0
27, -9, -4, 1, 1
28, -9, -4, 1, 1
29, -9, -4, 1, 0
30, -9, -4, 1, 0
31, -9, -4, 1, 0
32, -9, -4, 1, 0
33, -9, -4, 1, 0
34, -9, -4, 1, 0
35, -9, -4, 1, 0
36, -9, -4, 1, 0
37, -9, -4, 1, 0
